"","NIF","rendicionCuentasID","tipoYNombre","cumple2013","cumple2014","cumple2015"
"1836","P1201300I",1815,"Ayuntamiento Arañuel","TRUE","TRUE","TRUE"
"1837","P1201500D",1817,"Ayuntamiento Argelita","TRUE","TRUE","TRUE"
"1838","P1201600B",1818,"Ayuntamiento Artana","TRUE","TRUE","TRUE"
"1839","P1201700J",1820,"Ayuntamiento Ayódar","TRUE","TRUE","TRUE"
"1840","P1201800H",1821,"Ayuntamiento Azuébar","TRUE","TRUE",NA
"1841","P1202000D",1822,"Ayuntamiento Barracas","TRUE","TRUE","TRUE"
"1842","P1202100B",1830,"Ayuntamiento Betxí","TRUE","TRUE","TRUE"
"1843","P1202200J",1823,"Ayuntamiento Bejís","TRUE","TRUE","TRUE"
"1844","P1202400F",1824,"Ayuntamiento Benafer","TRUE","TRUE","TRUE"
"1845","P1202500C",1825,"Ayuntamiento Benafigos","TRUE","TRUE","TRUE"
"1846","P1202900E",1829,"Ayuntamiento Benlloch","TRUE","TRUE","TRUE"
"1847","P1203100A",1831,"Ayuntamiento Borriol","TRUE","TRUE","TRUE"
"1848","P1203400E",1833,"Ayuntamiento Càlig","TRUE","TRUE","TRUE"
"1849","P1203600J",1834,"Ayuntamiento Canet lo Roig","TRUE","TRUE","TRUE"
"1850","P1203700H",1835,"Ayuntamiento Castell de Cabres","TRUE","TRUE","TRUE"
"1851","P1203800F",1836,"Ayuntamiento Castellfort","TRUE","TRUE","TRUE"
"1852","P1204100J",1839,"Ayuntamiento Castillo de Villamalefa","TRUE","TRUE","TRUE"
"1853","P1204200H",1840,"Ayuntamiento Catí","TRUE","TRUE",NA
"1854","P1204300F",1841,"Ayuntamiento Caudiel","TRUE","TRUE","TRUE"
"1855","P1204400D",1842,"Ayuntamiento Cervera del Maestre","TRUE","TRUE","TRUE"
"1856","P1204500A",1847,"Ayuntamiento Cinctorres","TRUE","TRUE","TRUE"
"1857","P1204600I",1848,"Ayuntamiento Cirat","TRUE","TRUE","TRUE"
"1858","P1204800E",1849,"Ayuntamiento Cortes de Arenoso","TRUE","TRUE",NA
"1859","P1205000A",1851,"Ayuntamiento Les Coves de Vinromá","TRUE","TRUE","TRUE"
"1860","P1205100I",1852,"Ayuntamiento Culla","TRUE","TRUE",NA
"1861","P1205200G",1843,"Ayuntamiento Chert/Xert","TRUE","TRUE","TRUE"
"1862","P1205300E",1844,"Ayuntamiento Chilches/Xilxes","TRUE","TRUE","TRUE"
"1863","P1205500J",1845,"Ayuntamiento Chodos/Xodos","TRUE","TRUE","TRUE"
"1864","P1205600H",1846,"Ayuntamiento Chóvar","TRUE","TRUE","TRUE"
"1865","P1205700F",1853,"Ayuntamiento Eslida","TRUE","TRUE","TRUE"
"1866","P1205800D",1854,"Ayuntamiento Espadilla","TRUE","TRUE","TRUE"
"1867","P1205900B",1855,"Ayuntamiento Fanzara","TRUE","TRUE","TRUE"
"1868","P1206000J",1856,"Ayuntamiento Figueroles","TRUE","TRUE","TRUE"
"1869","P1206100H",1857,"Ayuntamiento Forcall","TRUE","TRUE",NA
"1870","P1206300D",1858,"Ayuntamiento Fuente la Reina","TRUE","TRUE","TRUE"
"1871","P1206400B",1859,"Ayuntamiento Fuentes de Ayódar","TRUE","TRUE","TRUE"
"1872","P1206500I",1860,"Ayuntamiento Gaibiel","TRUE","TRUE","TRUE"
"1873","P1206700E",1861,"Ayuntamiento Geldo","TRUE","TRUE","TRUE"
"1874","P1206800C",1862,"Ayuntamiento Herbés","TRUE","TRUE","TRUE"
"1875","P1206900A",1863,"Ayuntamiento Higueras","TRUE","TRUE","TRUE"
"1876","P1207000I",1864,"Ayuntamiento La Jana","TRUE","TRUE","TRUE"
"1877","P1207100G",1865,"Ayuntamiento Jérica","TRUE","TRUE","TRUE"
"1878","P1207200E",1867,"Ayuntamiento Lucena del Cid","TRUE","TRUE","TRUE"
"1879","P1207300C",1868,"Ayuntamiento Ludiente","TRUE",NA,NA
"1880","P1207400A",1866,"Ayuntamiento La Llosa","TRUE","TRUE","TRUE"
"1881","P1207500H",1869,"Ayuntamiento La Mata","TRUE","TRUE","TRUE"
"1882","P1207600F",1870,"Ayuntamiento Matet","TRUE","TRUE","TRUE"
"1883","P1207700D",1871,"Ayuntamiento Moncofa","TRUE","TRUE",NA
"1884","P1207800B",1872,"Ayuntamiento Montán","TRUE","TRUE","TRUE"
"1885","P1207900J",1873,"Ayuntamiento Montanejos","TRUE","TRUE","TRUE"
"1886","P1208200D",1876,"Ayuntamiento Nules","TRUE","TRUE","TRUE"
"1887","P1208300B",1877,"Ayuntamiento Olocau del Rey","TRUE","TRUE","TRUE"
"1888","P1208400J",1878,"Ayuntamiento Onda","TRUE","TRUE","TRUE"
"1889","P1208500G",1879,"Ayuntamiento Oropesa del Mar/Orpesa","TRUE","TRUE","TRUE"
"1890","P1208700C",1880,"Ayuntamiento Palanques","TRUE","TRUE","TRUE"
"1891","P1208800A",1881,"Ayuntamiento Pavías","TRUE","TRUE","TRUE"
"1892","P1209000G",1883,"Ayuntamiento Pina de Montalgrao","TRUE","TRUE","TRUE"
"1893","P1209100E",1886,"Ayuntamiento Portell de Morella","TRUE","TRUE","TRUE"
"1894","P1209200C",1887,"Ayuntamiento Puebla de Arenoso","TRUE","TRUE","TRUE"
"1895","P1209300A",1884,"Ayuntamiento La Pobla de Benifassà","TRUE","TRUE","TRUE"
"1896","P1209400I",1885,"Ayuntamiento La Pobla Tornesa","TRUE","TRUE","TRUE"
"1897","P1209500F",1888,"Ayuntamiento Ribesalbes","TRUE","TRUE","TRUE"
"1898","P1209600D",1889,"Ayuntamiento Rossell","TRUE","TRUE","TRUE"
"1899","P1209700B",1890,"Ayuntamiento Sacañet","TRUE","TRUE","TRUE"
"1900","P1209800J",1891,"Ayuntamiento La Salzadella","TRUE","TRUE","TRUE"
"1901","P1209900H",1894,"Ayuntamiento Sant Jordi/San Jorge","TRUE","TRUE","TRUE"
"1902","P1210000D",1895,"Ayuntamiento Sant Mateu","TRUE","TRUE","TRUE"
"1903","P1210100B",1892,"Ayuntamiento San Rafael del Río","TRUE","TRUE","TRUE"
"1904","P1210200J",1896,"Ayuntamiento Santa Magdalena de Pulpis","TRUE","TRUE","TRUE"
"1905","P1210300H",1897,"Ayuntamiento Sarratella","TRUE","TRUE","TRUE"
"1906","P1210400F",1898,"Ayuntamiento Segorbe","TRUE","TRUE","TRUE"
"1907","P1210500C",1899,"Ayuntamiento Sierra Engarcerán","TRUE","TRUE","TRUE"
"1908","P1210600A",1900,"Ayuntamiento Soneja","TRUE","TRUE","TRUE"
"1909","P1210700I",1901,"Ayuntamiento Sot de Ferrer","TRUE","TRUE","TRUE"
"1910","P1210800G",1902,"Ayuntamiento Sueras/Suera","TRUE","TRUE","TRUE"
"1911","P1210900E",1903,"Ayuntamiento Tales","TRUE","TRUE","TRUE"
"1912","P1211000C",1904,"Ayuntamiento Teresa","TRUE","TRUE","TRUE"
"1913","P1211100A",1905,"Ayuntamiento Tírig","TRUE","TRUE","TRUE"
"1914","P1211200I",1906,"Ayuntamiento Todolella","TRUE","TRUE","TRUE"
"1915","P1211300G",1907,"Ayuntamiento Toga","TRUE","TRUE","TRUE"
"1916","P1211400E",1908,"Ayuntamiento Torás","TRUE","TRUE","TRUE"
"1917","P1211500B",1909,"Ayuntamiento El Toro","TRUE","TRUE","TRUE"
"1918","P1211600J",1910,"Ayuntamiento Torralba del Pinar","TRUE","TRUE","TRUE"
"1919","P1211700H",1913,"Ayuntamiento Torreblanca","TRUE","TRUE","TRUE"
"1920","P1211800F",1914,"Ayuntamiento Torrechiva","TRUE","TRUE","TRUE"
"1921","P1212000B",1912,"Ayuntamiento La Torre d'en Doménec","TRUE","TRUE","TRUE"
"1922","P1212100J",1915,"Ayuntamiento Traiguera","TRUE","TRUE","TRUE"
"1923","P1212200H",1916,"Ayuntamiento Useras/Les Useres","TRUE","TRUE","TRUE"
"1924","P1212300F",1920,"Ayuntamiento Vallat","TRUE","TRUE","TRUE"
"1925","P1212400D",1917,"Ayuntamiento Vall d'Alba","TRUE","TRUE","TRUE"
"1926","P1212500A",1918,"Ayuntamiento Vall de Almonacid","TRUE","TRUE","TRUE"
"1927","P1212700G",1921,"Ayuntamiento Vallibona","TRUE","TRUE","TRUE"
"1928","P1212800E",1922,"Ayuntamiento Vilafamés","TRUE","TRUE","TRUE"
"1929","P1212900C",1927,"Ayuntamiento Villafranca del Cid/Vilafranca","TRUE","TRUE","TRUE"
"1930","P1213100I",1929,"Ayuntamiento Villamalur","TRUE","TRUE","TRUE"
"1931","P1213200G",1923,"Ayuntamiento Vilanova d'Alcolea","TRUE","TRUE","TRUE"
"1932","P1213300E",1930,"Ayuntamiento Villanueva de Viver","TRUE","TRUE","TRUE"
"1933","P1213400C",1924,"Ayuntamiento Vilar de Canes","TRUE","TRUE","TRUE"
"1934","P1213500J",1925,"Ayuntamiento Vila-real","TRUE","TRUE","TRUE"
"1935","P1213600H",1926,"Ayuntamiento La Vilavella","TRUE","TRUE","TRUE"
"1936","P1213700F",1931,"Ayuntamiento Villores","TRUE","TRUE",NA
"1937","P1213800D",1932,"Ayuntamiento Vinaròs","TRUE","TRUE","TRUE"
"1938","P1213900B",1933,"Ayuntamiento Vistabella del Maestrazgo","TRUE","TRUE","TRUE"
"1939","P1214000J",1934,"Ayuntamiento Viver","TRUE","TRUE","TRUE"
"1940","P1214100H",1935,"Ayuntamiento Zorita del Maestrazgo","TRUE","TRUE","TRUE"
"1941","P1214200F",1936,"Ayuntamiento Zucaina","TRUE","TRUE","TRUE"
"1942","P1214300D",1813,"Ayuntamiento Les Alqueries","TRUE","TRUE","TRUE"
"1943","P1214400B",1893,"Ayuntamiento Sant Joan de Moró","TRUE","TRUE","TRUE"
"1944","P1300006B",1988,"Ayuntamiento Llanos del Caudillo","TRUE","TRUE",NA
"1945","P1300020C",1954,"Ayuntamiento Arenales de San Gregorio","TRUE","TRUE",NA
"1946","P1300100C",1937,"Ayuntamiento Abenójar","TRUE","TRUE",NA
"1947","P1300200A",1938,"Ayuntamiento Agudo","TRUE","TRUE","TRUE"
"1948","P1300300I",1939,"Ayuntamiento Alamillo","TRUE","TRUE","TRUE"
"1949","P1300600B",1942,"Ayuntamiento Alcoba","TRUE",NA,NA
"1950","P1300700J",1943,"Ayuntamiento Alcolea de Calatrava","TRUE","TRUE","TRUE"
"1951","P1300900F",1945,"Ayuntamiento Aldea del Rey","TRUE","TRUE","TRUE"
"1952","P1301000D",1946,"Ayuntamiento Alhambra","TRUE","TRUE","TRUE"
"1953","P1301200J",1948,"Ayuntamiento Almadenejos","TRUE","TRUE","TRUE"
"1954","P1301300H",1949,"Ayuntamiento Almagro","TRUE","TRUE","TRUE"
"1955","P1301400F",1950,"Ayuntamiento Almedina","TRUE","TRUE","TRUE"
"1956","P1301500C",1951,"Ayuntamiento Almodóvar del Campo","TRUE","TRUE","TRUE"
"1957","P1301600A",1952,"Ayuntamiento Almuradiel","TRUE","TRUE","TRUE"
"1958","P1301700I",1953,"Ayuntamiento Anchuras","TRUE","TRUE","TRUE"
"1959","P1301800G",1955,"Ayuntamiento Arenas de San Juan","TRUE","TRUE",NA
"1960","P1301900E",1956,"Ayuntamiento Argamasilla de Alba","TRUE","TRUE","TRUE"
"1961","P1302000C",1957,"Ayuntamiento Argamasilla de Calatrava","TRUE","TRUE","TRUE"
"1962","P1302100A",1958,"Ayuntamiento Arroba de los Montes","TRUE","TRUE",NA
"1963","P1302200I",1959,"Ayuntamiento Ballesteros de Calatrava","TRUE","TRUE","TRUE"
"1964","P1302300G",1960,"Ayuntamiento Bolaños de Calatrava","TRUE","TRUE","TRUE"
"1965","P1302400E",1961,"Ayuntamiento Brazatortas","TRUE","TRUE","TRUE"
"1966","P1302600J",1963,"Ayuntamiento Cabezarrubias del Puerto","TRUE","TRUE","TRUE"
"1967","P1302700H",1964,"Ayuntamiento Calzada de Calatrava","TRUE","TRUE",NA
"1968","P1302800F",1965,"Ayuntamiento Campo de Criptana","TRUE","TRUE","TRUE"
"1969","P1303000B",1967,"Ayuntamiento Caracuel de Calatrava","TRUE","TRUE","TRUE"
"1970","P1303100J",1968,"Ayuntamiento Carrión de Calatrava","TRUE","TRUE","TRUE"
"1971","P1303200H",1969,"Ayuntamiento Carrizosa","TRUE","TRUE",NA
"1972","P1303300F",1970,"Ayuntamiento Castellar de Santiago","TRUE",NA,NA
"1973","P1303600I",1974,"Ayuntamiento Los Cortijos","TRUE","TRUE",NA
"1974","P1303700G",1975,"Ayuntamiento Cózar","TRUE","TRUE",NA
"1975","P1303800E",1971,"Ayuntamiento Chillón","TRUE","TRUE",NA
"1976","P1304000A",1977,"Ayuntamiento Fernán Caballero","TRUE","TRUE","TRUE"
"1977","P1304100I",1978,"Ayuntamiento Fontanarejo","TRUE","TRUE",NA
"1978","P1304200G",1979,"Ayuntamiento Fuencaliente","TRUE","TRUE",NA
"1979","P1304300E",1980,"Ayuntamiento Fuenllana","TRUE","TRUE","TRUE"
"1980","P1304400C",1981,"Ayuntamiento Fuente el Fresno","TRUE","TRUE","TRUE"
"1981","P1304500J",1982,"Ayuntamiento Granátula de Calatrava","TRUE","TRUE",NA
"1982","P1304700F",1984,"Ayuntamiento Herencia","TRUE","TRUE","TRUE"
"1983","P1304800D",1985,"Ayuntamiento Hinojosas de Calatrava","TRUE","TRUE","TRUE"
"1984","P1304900B",1986,"Ayuntamiento Horcajo de los Montes","TRUE","TRUE","TRUE"
"1985","P1305000J",1987,"Ayuntamiento Las Labores","TRUE","TRUE","TRUE"
"1986","P1305100H",1989,"Ayuntamiento Luciana","TRUE","TRUE","TRUE"
"1987","P1305200F",1990,"Ayuntamiento Malagón","TRUE","TRUE","TRUE"
"1988","P1305500I",1993,"Ayuntamiento Mestanza","TRUE","TRUE",NA
"1989","P1305700E",1995,"Ayuntamiento Montiel","TRUE","TRUE","TRUE"
"1990","P1305800C",1996,"Ayuntamiento Moral de Calatrava","TRUE","TRUE","TRUE"
"1991","P1305900A",1997,"Ayuntamiento Navalpino","TRUE","TRUE",NA
"1992","P1306000I",1998,"Ayuntamiento Navas de Estena","TRUE","TRUE",NA
"1993","P1306200E",2000,"Ayuntamiento Picón","TRUE","TRUE","TRUE"
"1994","P1306300C",2001,"Ayuntamiento Piedrabuena","TRUE","TRUE","TRUE"
"1995","P1306400A",2002,"Ayuntamiento Poblete","TRUE","TRUE",NA
"1996","P1306500H",2003,"Ayuntamiento Porzuna","TRUE","TRUE","TRUE"
"1997","P1306800B",2006,"Ayuntamiento Puebla de Don Rodrigo","TRUE","TRUE",NA
"1998","P1306900J",2007,"Ayuntamiento Puebla del Príncipe","TRUE","TRUE","TRUE"
"1999","P1307000H",2008,"Ayuntamiento Puerto Lápice","TRUE",NA,NA
"2000","P1307200D",2010,"Ayuntamiento Retuerta del Bullaque","TRUE","TRUE","TRUE"
"2001","P1307300B",2013,"Ayuntamiento Saceruela","TRUE","TRUE",NA
"2002","P1307500G",2015,"Ayuntamiento San Lorenzo de Calatrava","TRUE","TRUE",NA
"2003","P1307700C",2017,"Ayuntamiento Santa Cruz de Mudela","TRUE","TRUE","TRUE"
"2004","P1307800A",2018,"Ayuntamiento Socuéllamos","TRUE","TRUE","TRUE"
"2005","P1307900I",2019,"Ayuntamiento La Solana","TRUE",NA,NA
"2006","P1308000G",2020,"Ayuntamiento Solana del Pino","TRUE",NA,NA
"2007","P1308100E",2021,"Ayuntamiento Terrinches","TRUE","TRUE",NA
"2008","P1308300A",2023,"Ayuntamiento Torralba de Calatrava","TRUE","TRUE","TRUE"
"2009","P1308400I",2024,"Ayuntamiento Torre de Juan Abad","TRUE","TRUE",NA
"2010","P1308500F",2025,"Ayuntamiento Torrenueva","TRUE",NA,NA
"2011","P1308700B",2027,"Ayuntamiento Valdepeñas","TRUE","TRUE",NA
"2012","P1308900H",2029,"Ayuntamiento Villahermosa","TRUE","TRUE",NA
"2013","P1309000F",2030,"Ayuntamiento Villamanrique","TRUE","TRUE","TRUE"
"2014","P1309100D",2031,"Ayuntamiento Villamayor de Calatrava","TRUE","TRUE",NA
"2015","P1309200B",2032,"Ayuntamiento Villanueva de la Fuente","TRUE","TRUE","TRUE"
"2016","P1309300J",2033,"Ayuntamiento Villanueva de los Infantes","TRUE","TRUE","TRUE"
"2017","P1309400H",2035,"Ayuntamiento Villanueva de San Carlos","TRUE","TRUE",NA
"2018","P1309500E",2036,"Ayuntamiento Villar del Pozo","TRUE","TRUE",NA
"2019","P1309600C",2037,"Ayuntamiento Villarrubia de los Ojos","TRUE","TRUE","TRUE"
"2020","P1309700A",2038,"Ayuntamiento Villarta de San Juan","TRUE","TRUE","TRUE"
"2021","P1309800I",2039,"Ayuntamiento Viso del Marqués","TRUE","TRUE","TRUE"
"2022","P1309900G",2011,"Ayuntamiento El Robledo","TRUE","TRUE","TRUE"
"2023","P1310000C",2012,"Ayuntamiento Ruidera","TRUE","TRUE",NA
"2024","P1400025A",2095,"Ayuntamiento Puente Genil","TRUE",NA,NA
"2025","P1400037F",2101,"Ayuntamiento Torrecampo","TRUE","TRUE","TRUE"
"2026","P1400049A",2059,"Ayuntamiento Conquista","TRUE","TRUE",NA
"2027","P1400100B",2040,"Ayuntamiento Adamuz","TRUE","TRUE",NA
"2028","P1400400F",2043,"Ayuntamiento Almedinilla","TRUE",NA,NA
"2029","P1400500C",2044,"Ayuntamiento Almodóvar del Río","TRUE","TRUE",NA
"2030","P1400700I",2046,"Ayuntamiento Baena","TRUE","TRUE",NA
"2031","P1400800G",2047,"Ayuntamiento Belalcázar","TRUE","TRUE",NA
"2032","P1400900E",2048,"Ayuntamiento Bélmez","TRUE","TRUE",NA
"2033","P1401100A",2050,"Ayuntamiento Los Blázquez","TRUE","TRUE",NA
"2034","P1401200I",2051,"Ayuntamiento Bujalance","TRUE","TRUE",NA
"2035","P1401400E",2053,"Ayuntamiento Cañete de las Torres","TRUE","TRUE",NA
"2036","P1401500B",2054,"Ayuntamiento Carcabuey","TRUE","TRUE",NA
"2037","P1401600J",2055,"Ayuntamiento Cardeña","TRUE","TRUE",NA
"2038","P1401800F",2057,"Ayuntamiento El Carpio","TRUE","TRUE",NA
"2039","P1402200H",2061,"Ayuntamiento Doña Mencía","TRUE","TRUE",NA
"2040","P1402300F",2062,"Ayuntamiento Dos Torres","TRUE","TRUE",NA
"2041","P1402400D",2063,"Ayuntamiento Encinas Reales","TRUE","TRUE",NA
"2042","P1402500A",2064,"Ayuntamiento Espejo","TRUE",NA,NA
"2043","P1402700G",2066,"Ayuntamiento Fernán-Núñez","TRUE","TRUE",NA
"2044","P1402900C",2068,"Ayuntamiento Fuente Obejuna","TRUE","TRUE",NA
"2045","P1403000A",2069,"Ayuntamiento Fuente Palmera","TRUE","TRUE",NA
"2046","P1403100I",2070,"Ayuntamiento Fuente-Tójar","TRUE","TRUE",NA
"2047","P1403200G",2071,"Ayuntamiento La Granjuela","TRUE","TRUE",NA
"2048","P1403300E",2072,"Ayuntamiento Guadalcázar","TRUE",NA,NA
"2049","P1403500J",2074,"Ayuntamiento Hinojosa del Duque","TRUE","TRUE",NA
"2050","P1403600H",2075,"Ayuntamiento Hornachuelos","TRUE",NA,NA
"2051","P1403700F",2076,"Ayuntamiento Iznájar","TRUE",NA,NA
"2052","P1403900B",2078,"Ayuntamiento Luque","TRUE","TRUE",NA
"2053","P1404000J",2079,"Ayuntamiento Montalbán de Córdoba","TRUE","TRUE","TRUE"
"2054","P1404100H",2080,"Ayuntamiento Montemayor","TRUE","TRUE",NA
"2055","P1404200F",2081,"Ayuntamiento Montilla","TRUE","TRUE",NA
"2056","P1404300D",2082,"Ayuntamiento Montoro","TRUE","TRUE",NA
"2057","P1404400B",2083,"Ayuntamiento Monturque","TRUE",NA,NA
"2058","P1404500I",2084,"Ayuntamiento Moriles","TRUE","TRUE","TRUE"
"2059","P1404600G",2085,"Ayuntamiento Nueva Carteya","TRUE","TRUE",NA
"2060","P1404700E",2086,"Ayuntamiento Obejo","TRUE","TRUE",NA
"2061","P1404800C",2087,"Ayuntamiento Palenciana","TRUE","TRUE","TRUE"
"2062","P1405000I",2089,"Ayuntamiento Pedro Abad","TRUE","TRUE",NA
"2063","P1405100G",2090,"Ayuntamiento Pedroche","TRUE","TRUE",NA
"2064","P1405200E",2091,"Ayuntamiento Peñarroya-Pueblonuevo","TRUE","TRUE",NA
"2065","P1405300C",2092,"Ayuntamiento Posadas","TRUE","TRUE",NA
"2066","P1405400A",2093,"Ayuntamiento Pozoblanco","TRUE","TRUE",NA
"2067","P1405700D",2096,"Ayuntamiento La Rambla","TRUE","TRUE",NA
"2068","P1405800B",2097,"Ayuntamiento Rute","TRUE","TRUE",NA
"2069","P1405900J",2098,"Ayuntamiento San Sebastián de los Ballesteros","TRUE","TRUE",NA
"2070","P1406000H",2100,"Ayuntamiento Santaella","TRUE","TRUE",NA
"2071","P1406300B",2102,"Ayuntamiento Valenzuela","TRUE","TRUE",NA
"2072","P1406400J",2103,"Ayuntamiento Valsequillo","TRUE","TRUE",NA
"2073","P1406500G",2104,"Ayuntamiento La Victoria","TRUE","TRUE",NA
"2074","P1406600E",2105,"Ayuntamiento Villa del Río","TRUE","TRUE",NA
"2075","P1406700C",2106,"Ayuntamiento Villafranca de Córdoba","TRUE","TRUE",NA
"2076","P1406800A",2107,"Ayuntamiento Villaharta","TRUE","TRUE",NA
"2077","P1406900I",2108,"Ayuntamiento Villanueva de Córdoba","TRUE","TRUE","TRUE"
"2078","P1407000G",2109,"Ayuntamiento Villanueva del Duque","TRUE","TRUE",NA
"2079","P1407100E",2110,"Ayuntamiento Villanueva del Rey","TRUE","TRUE",NA
"2080","P1407300A",2112,"Ayuntamiento Villaviciosa de Córdoba","TRUE","TRUE",NA
"2081","P1407400I",2113,"Ayuntamiento El Viso","TRUE","TRUE",NA
"2082","P1500010B",2137,"Ayuntamiento Cedeira","TRUE",NA,NA
"2083","P1500100A",2115,"Ayuntamiento Abegondo","TRUE","TRUE","TRUE"
"2084","P1500200I",2116,"Ayuntamiento Ames","TRUE","TRUE","TRUE"
"2085","P1500300G",2117,"Ayuntamiento Aranga","TRUE","TRUE","TRUE"
"2086","P1500400E",2118,"Ayuntamiento Ares","TRUE","TRUE","TRUE"
"2087","P1500500B",2119,"Ayuntamiento Arteixo","TRUE","TRUE","TRUE"
"2088","P1500600J",2120,"Ayuntamiento Arzúa","TRUE","TRUE","TRUE"
"2089","P1500700H",2121,"Ayuntamiento A Baña","TRUE","TRUE","TRUE"
"2090","P1500800F",2122,"Ayuntamiento Bergondo","TRUE","TRUE","TRUE"
"2091","P1500900D",2123,"Ayuntamiento Betanzos","TRUE","TRUE","TRUE"
"2092","P1501000B",2124,"Ayuntamiento Boimorto","TRUE","TRUE","TRUE"
"2093","P1501100J",2125,"Ayuntamiento Boiro","TRUE","TRUE","TRUE"
"2094","P1501200H",2126,"Ayuntamiento Boqueixón","TRUE","TRUE","TRUE"
"2095","P1501300F",2127,"Ayuntamiento Brión","TRUE","TRUE","TRUE"
"2096","P1501400D",2128,"Ayuntamiento Cabana de Bergantiños","TRUE","TRUE","TRUE"
"2097","P1501500A",2129,"Ayuntamiento Cabanas","TRUE","TRUE","TRUE"
"2098","P1501600I",2130,"Ayuntamiento Camariñas","TRUE","TRUE","TRUE"
"2099","P1501700G",2131,"Ayuntamiento Cambre","TRUE","TRUE","TRUE"
"2100","P1501800E",2132,"Ayuntamiento A Capela","TRUE","TRUE","TRUE"
"2101","P1502000A",2135,"Ayuntamiento Carnota","TRUE","TRUE","TRUE"
"2102","P1502100I",2136,"Ayuntamiento Carral","TRUE","TRUE","TRUE"
"2103","P1502300E",2138,"Ayuntamiento Cee","TRUE","TRUE","TRUE"
"2104","P1502400C",2139,"Ayuntamiento Cerceda","TRUE","TRUE",NA
"2105","P1502500J",2140,"Ayuntamiento Cerdido","TRUE","TRUE","TRUE"
"2106","P1502600H",2141,"Ayuntamiento Cesuras","TRUE",NA,NA
"2107","P1502700F",2142,"Ayuntamiento Coirós","TRUE","TRUE","TRUE"
"2108","P1502800D",2143,"Ayuntamiento Corcubión","TRUE","TRUE","TRUE"
"2109","P1502900B",2144,"Ayuntamiento Coristanco","TRUE","TRUE",NA
"2110","P1503100H",2146,"Ayuntamiento Culleredo","TRUE","TRUE","TRUE"
"2111","P1503200F",2147,"Ayuntamiento Curtis","TRUE","TRUE","TRUE"
"2112","P1503300D",2148,"Ayuntamiento Dodro","TRUE","TRUE","TRUE"
"2113","P1503400B",2149,"Ayuntamiento Dumbría","TRUE","TRUE","TRUE"
"2114","P1503600G",2150,"Ayuntamiento Fene","TRUE","TRUE",NA
"2115","P1503700E",2151,"Ayuntamiento Ferrol","TRUE","TRUE",NA
"2116","P1503800C",2152,"Ayuntamiento Fisterra","TRUE","TRUE","TRUE"
"2117","P1503900A",2153,"Ayuntamiento Frades","TRUE","TRUE","TRUE"
"2118","P1504000I",2154,"Ayuntamiento Irixoa","TRUE","TRUE","TRUE"
"2119","P1504100G",2156,"Ayuntamiento Laxe","TRUE","TRUE","TRUE"
"2120","P1504200E",2155,"Ayuntamiento A Laracha","TRUE","TRUE","TRUE"
"2121","P1504300C",2157,"Ayuntamiento Lousame","TRUE","TRUE","TRUE"
"2122","P1504400A",2158,"Ayuntamiento Malpica de Bergantiños","TRUE","TRUE","TRUE"
"2123","P1504500H",2159,"Ayuntamiento Manon","TRUE","TRUE","TRUE"
"2124","P1504600F",2160,"Ayuntamiento Mazaricos","TRUE","TRUE","TRUE"
"2125","P1504700D",2161,"Ayuntamiento Melide","TRUE","TRUE","TRUE"
"2126","P1504800B",2162,"Ayuntamiento Mesía","TRUE","TRUE","TRUE"
"2127","P1504900J",2163,"Ayuntamiento Miño","TRUE","TRUE","TRUE"
"2128","P1505000H",2164,"Ayuntamiento Moeche","TRUE","TRUE","TRUE"
"2129","P1505100F",2165,"Ayuntamiento Monfero","TRUE","TRUE","TRUE"
"2130","P1505200D",2166,"Ayuntamiento Mugardos","TRUE","TRUE","TRUE"
"2131","P1505300B",2168,"Ayuntamiento Muxía","TRUE","TRUE","TRUE"
"2132","P1505400J",2167,"Ayuntamiento Muros","TRUE","TRUE",NA
"2133","P1505600E",2170,"Ayuntamiento Neda","TRUE","TRUE","TRUE"
"2134","P1505700C",2171,"Ayuntamiento Negreira","TRUE","TRUE",NA
"2135","P1505800A",2172,"Ayuntamiento Noia","TRUE","TRUE",NA
"2136","P1505900I",2173,"Ayuntamiento Oleiros","TRUE","TRUE",NA
"2137","P1506000G",2174,"Ayuntamiento Ordes","TRUE","TRUE","TRUE"
"2138","P1506100E",2175,"Ayuntamiento Oroso","TRUE","TRUE","TRUE"
"2139","P1506200C",2176,"Ayuntamiento Ortigueira","TRUE","TRUE",NA
"2140","P1506300A",2177,"Ayuntamiento Outes","TRUE","TRUE","TRUE"
"2141","P1506400I",2178,"Ayuntamiento Oza dos Ríos","TRUE",NA,NA
"2142","P1506500F",2179,"Ayuntamiento Paderne","TRUE","TRUE","TRUE"
"2143","P1506600D",2180,"Ayuntamiento Padrón","TRUE","TRUE","TRUE"
"2144","P1506700B",2181,"Ayuntamiento O Pino","TRUE","TRUE","TRUE"
"2145","P1506800J",2182,"Ayuntamiento A Pobra do Caramiñal","TRUE","TRUE",NA
"2146","P1506900H",2183,"Ayuntamiento Ponteceso","TRUE","TRUE","TRUE"
"2147","P1507000F",2184,"Ayuntamiento Pontedeume","TRUE","TRUE","TRUE"
"2148","P1507100D",2185,"Ayuntamiento As Pontes de García Rodríguez","TRUE","TRUE","TRUE"
"2149","P1507200B",2186,"Ayuntamiento Porto do Son","TRUE","TRUE","TRUE"
"2150","P1507300J",2187,"Ayuntamiento Rianxo","TRUE","TRUE","TRUE"
